Type,Debt,Introduce Date,Introduce Author,Introduce Comment,Remove Date,Remove Author,Remove Comment,Introduce ID,Remove ID
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
REQUIREMENT,// TODO: call ruby method,2007-02-04,Ola Bini,"The BIG one. JRUBY-71. Not perfect yet. The code mostly by Kresten Krab Thorup, with corrections by me.",2015-03-19,kares,cleanup JavaProxyConstructor - share invocation handler + no fixnums on arg conversion ... also added getJavaProxyConstructor onto JavaSupport - so there's less lookup going on,74021949e8b021701844310ef3b11175a9650932,f22aed3bfbabcf2c679d2d101aaacd70f5330a52
DESIGN,"// Simplify the variables too -- to keep these variables in sync with what is actually used in the when clauses // This is not required for correctness reasons, but only for performance reasons.",2009-08-06,Subramanya Sastry,- Cleaned up code some more and added operand simplification methods for use in peephole opts. and later sccp passes.,2010-11-12,Thomas E. Enebo,Rename Case Instruction (not impl'd yet),dd945066f2ddaeef7abb5d5b10c6fe6efc84b890,d8ba0ca973f5a3acde57e3131eab1088ba0d8076
DEFECT,// FIXME: not correct exception,2008-09-28,Wayne Meissner,"Hook in BlockingIO to Thread so any threads waiting on I/O can potentially be interrupted nicely, same as with RubyThread#select.",NULL,NULL,NULL,da287abc79094b0bc6375b5ce69dca53f49ff989,NULL
DESIGN,// FIXME: Somehow I'd feel better if this could get the appropriate var index from the ArgumentNode,2008-12-16,Charles Oliver Nutter,First round of twiddling to get 1.9 compilation work under way.,2008-12-16,Charles Oliver Nutter,Delegate all equivalent bits from ASTCompiler19 to ASTCompiler.,1d6c408a473993d644e943cb4d4f6d788927655a,d11f26175eeca5bc284a719b34d7b3c1b6cd1be0
DEFECT,"// SSS FIXME: For constant arrays, we should never get here!",2009-08-06,Subramanya Sastry,"- First pass of copy & constant propagation peephole opt. in place.  Compound values are not handled correcty yet.  I can only propagate the reference to the compound value, not the entire value.  Will fix this in next round of fixes.",2012-03-13,Subramanya Sastry,[IR] Package restructuring: org.jruby.compiler.ir -> org.jruby.ir org.jruby.ir.compiler_passes -> org.jruby.ir.passes org.jruby.interpreter -> org.jruby.ir.interpreter,d7e29b3be44236fca6f412886f65bcdac025baf5,53945eb6cd55a8e2a78c00f7166574fc09d4e845
TEST,// TODO: Make into an assert once I get things like blockbodynodes to be implicit nil,2008-06-12,Thomas Enebo,Tom Bomb! New Interpreter landing,2010-12-01,Charles Oliver Nutter,"Merge ""backtrace"" branch to master, now that it runs clean on all our various test cases.",dbcdcdbac451af5838c377b299289b2a7b94d9e2,fd0fa789b21b30f294e8286b72b75fe3b688c27a
DESIGN,// Fixme: Do we need the check or does Main.java not call this...they should consolidate ,2006-05-06,Thomas Enebo,- StringIO.gets was returning nil when $/ was not matched versus rest of string - Kernel#gets would not accept a $stdin set to a StringIO,NULL,NULL,NULL,4412cc7fc45c45b61a1fa40d8439c2280bfc71b1,NULL
DESIGN,"// TODO: number formatting here, MRI uses ""%-.10g"", 1.4 API is a must?",2007-01-22,Ola Bini,"Fix for JRUBY-409, clean up numerics, mostly by Marcin",NULL,NULL,NULL,034dd65866639ee89525e9070af7c92f7f4876b3,NULL
DEFECT,// zero args with block // FIXME: omit args index; subtract one from normal block index,2008-01-23,Charles Oliver Nutter,"Step three, propagate zero-arity and/or no-block calls through generated method handles.",2008-01-23,Charles Oliver Nutter,"Step three, propagate zero-arity and/or no-block calls through generated method handles.",6dedbf72802980a2e56bdf9470a03f74a1f600fc,6dedbf72802980a2e56bdf9470a03f74a1f600fc
DESIGN,"// TODO: This is actually now returning the scope of whoever called Method#to_proc // which is obviously wrong; but there's no scope to provide for many methods. // It fixes JRUBY-2237, but needs a better solution.",2008-03-08,Charles Oliver Nutter,"Fix for JRUBY-2237, provide a (currently bogus) staticscope for Method#to_proc procs.",2010-12-01,Charles Oliver Nutter,"Merge ""backtrace"" branch to master, now that it runs clean on all our various test cases.",cdb1c7f5d29a036decc854eaa72fbacda8ec21a9,fd0fa789b21b30f294e8286b72b75fe3b688c27a
DESIGN,// FIXME: I don't like the null checks here,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2010-10-23,Charles Oliver Nutter,Move fields and deprecated methods to bottom of RubyIO.java.,66b024fedbb2ee32316ccd9de8387931d07993ec,bf709e258cb16dd939f6458f8b6f7466eccfe1f8
REQUIREMENT,/* FIXME: arg_concat logic missing for opt_call_args*/,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
DESIGN,// TODO: This is almost RubyModule#instance_methods on the metaClass.  Perhaps refactor.,2005-07-13,Thomas Enebo,New method caching system,2011-01-20,Charles Oliver Nutter,Fix JRUBY-4871: [1.9] Attempt to invoke any method on Delegator leads to ClassCastException,31d6374bddf26d6c286c9f865a85d5ac17ebb941,6eb8df5bd511405c8f7e465ec7e24d1223880508
DESIGN,"// FIXME: the code below is a copy of RubyIO.puts, // and we should avoid copy-paste.",2007-12-13,Thomas Enebo,JRUBY-1684: Numerous StringIO spec test failures,2012-01-10,Charles Oliver Nutter,Add a RubyStringIO stub for libraries that use the old one.,b1b336c41e3e62ea75189ad31a0ea032201bb153,68ace8158aebc1cad6ed1cdc0c8ec80be47f1345
REQUIREMENT,/* TODO: MRI is just a when node.  We need this extra logic for IDE consumers (null in casenode statement should be implicit nil)*/,2008-06-12,Thomas Enebo,Tom Bomb! New Interpreter landing,2013-11-02,Thomas E. Enebo,minimal work to remove 1.8 parser,dbcdcdbac451af5838c377b299289b2a7b94d9e2,db61864d6a1c049b8bdb3cfcb8240b76e708a73c
REQUIREMENT,/* FIXME: We may be intern'ing more than once.*/,2007-10-29,Thomas Enebo,JRUBY-1485: Some names not being interned by parser / eval,2013-11-02,Thomas E. Enebo,minimal work to remove 1.8 parser,4236b22bcbc11c4289dffb6a4bbbc44cc2ee5a83,db61864d6a1c049b8bdb3cfcb8240b76e708a73c
DESIGN,// SSS FIXME: Is this correctly placed ... at the end of the loop iteration?,2009-06-27,Subramanya Sastry,- Added IR_Loop; implemented loop stack in IR_Scope; translated while and converted break & next to jumps for non-closure cases,2010-09-13,Thomas E. Enebo,Damn...I keep removing this on a merge?,955209fba77336e0f9bd5b31b39a44acd5f4a785,8dff5b2a57d0880cd1d7d23b96aa1ff3dc47467c
DESIGN,// FIXME: This is temporary since the variable compilers assume we want // args already on stack for assignment. We just pop and continue with // 1.9 args logic.,2009-01-24,Charles Oliver Nutter,"More fixes to get masgn, chained methods, and rest args working correctly in compiled 1.9 methods and blocks.",2013-10-30,Charles Oliver Nutter,Remove ASTCompiler19 and collapse logic into ASTCompiler.,8acf6f54a9f30a8a59a796f4545fc9bf559109a7,4e87bc6e153a433032d8e6b91067cae715ab9591
DESIGN,// TODO fix this when there is a real implementation,2009-11-20,Sebastian Bazley,Document OK unchecked conversions,2015-02-11,Sebastian Bazley,Remove reports package Bugzilla Id: 57269,8ca9efdf6e2533b92203b98808501a4082efe0cd,faf5bc052f3ddf057ad9a868501f7736a38aebda
DEFECT,// FIXME: Throw the right ArgumentError's if the class is missing // or if it's a module.,2002-09-10,Jan Arne Petersen,- restructure of the code tree.,NULL,NULL,NULL,c77b91f42c4f3810140d44cbe603248a1d52b7ee,NULL
DESIGN,// TODO specify collection type without breaking callers,2009-08-16,Sebastian Bazley,"The ""typing"" continues ...",NULL,NULL,NULL,42bc2ce21c0b770f201c9988638d2b61def10182,NULL
DESIGN,/* Workaround for JRUBY-2326 (MRI does not enter this production for some reason)*/,2009-02-23,Thomas Enebo,JRUBY-2326: Invalid cast during parsing of recursive.rb in facelets-2.3.0 (org.jruby.ast.YieldNode cannot be cast to org.jruby.ast.BlockAcceptingNode),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,ae2975a6ec9153882bd3efe789fa274e0ed1b6ff,bdd0b37b4324dd9f97c1041914373e14bec107bb
REQUIREMENT,// FIXME: \r logic needed,2007-10-25,Thomas Enebo,Lexer jumbo patch.  Speeds up general parsing 10-15%.  Cold parses are about 30% faster.   Code has been refactored to the point that additional optimizations can be considered (like bytelist identifiers for alloc-less identifiers; same for uninterpolated string nodes).,2013-08-29,Thomas E. Enebo,Small refactor to get gets stream-based lex source to fit,16e5550655d971eca1eeea0a2fe8794b86928b97,d3549a9d61fb9de8cb5c70993c84d95e93a3d88d
DESIGN,// This could perhaps be a variable name,2013-08-17,Sebastian Bazley,CSV Dataset Config loses sharing mode when switching languages Bugzilla Id: 55432,NULL,NULL,NULL,a668434f7335885508870e42e3c7bf2667c4990f,NULL
DESIGN,// Workaround for JRUBY-4149,2009-10-28,Vladimir Sizikov,JRUBY-4149: JRuby reports wrong file sizes when native support is enabled,NULL,NULL,NULL,5192c02a3c0e250f0cf864cc180ce04bd2ce6821,NULL
DESIGN,// TODO - not sure this is the best method,2010-11-30,Sebastian Bazley,Add HTTP implementations for use by HTTPSamplerProxy,NULL,NULL,NULL,803af3bd7a0e13eb49746cd2a1b606e5451c98e4,NULL
DESIGN,// Programming error: bail out.,2004-01-14,Jordi Salvat i Alabart,Merging in the testbean experiment branch.,NULL,NULL,NULL,bbe252af7601cbbd7d7a3466b43cde992fe68659,NULL
DESIGN,// TODO is null correct?,2011-09-25,Sebastian Bazley,Qualify null parameter type to avoid Gump failure which is caused by new method to be introduced in 4.2,NULL,NULL,NULL,523b285d7abdf47722bfba4bdde4c6f8c474f60f,NULL
DESIGN,// not used,2003-12-09,Sebastian Bazley,Simple OnError Test Element,NULL,NULL,NULL,2b82895f55275cdd8e1c43ef3268072649156ca9,NULL
REQUIREMENT,// TODO: non-strict option,2009-02-17,Charles Oliver Nutter,Fix for JRUBY-3061: NKF(unsupported Q encode stream),NULL,NULL,NULL,a34a9f987699e5d212c17f9697d631795c6015f7,NULL
DESIGN,"// FIXME: This is pretty gross; we should have a cleaner initialization // that doesn't depend on package-visible fields and ideally is atomic, // probably using an immutable structure we replace all at once. // lazy, null when no groups defined",2009-05-11,Charles Oliver Nutter,Fix for JRUBY-3625: Multi-threading issue with RegExp,NULL,NULL,NULL,72875b90119a5ca090ef797076774e755e05c10f,NULL
DESIGN,// XXX: do something?,2006-01-23,Charles Oliver Nutter,"landing the ""adopted thread"" patch",NULL,NULL,NULL,12a07cbe05d028e2ab4b0fddf61ae5467fb24e70,NULL
DEFECT,"/*
         * This means that a new page will be shown before rendering is complete,
         * however the correct location will be displayed.
         * Attempts to use a ""page"" PropertyChangeListener to detect when the page
         * has been loaded failed to work any better. 
         */",2012-01-26,Sebastian Bazley,Bug 52537 - Help does not scroll to correct anchor when file is first loaded,NULL,NULL,NULL,c3d3e520fec8022465de1aca0bc0de37d1e0eb7a,NULL
DESIGN,// TODO - perhaps this should be a fatal error?,2008-02-02,Sebastian Bazley,Add methods to get the local IP and name Log these during startup,NULL,NULL,NULL,207d56dd22b9737bb70fb50368b438ddcb257e65,NULL
DESIGN,// TODO: protected methods.  this is going to require a rework of some of the mechanism.,2008-09-19,Thomas Enebo,Minor edit,2015-02-26,Charles Oliver Nutter,Pull all initialize logic up and out into initializer classes.,9bfb7b1f85d2b2d5766a5dcd0a3efe7f8d21b636,be31344448e7db89264bf94d2d431b817f6ca738
DESIGN,// This is perhaps innefficient timewise?  Optimal spacewise,2006-11-14,Charles Oliver Nutter,damn the torpedos! full speed ahead! landing enebo_lexical branch changes plus TC-passing optimizations and a few small compiler updates,NULL,NULL,NULL,174e3d01468001668ab299227d4af11aea65341c,NULL
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
REQUIREMENT,// TODO: deal with varargs,2008-08-08,Charles Oliver Nutter,"More ""new JI"" class moves: all new Invoker classes to org.jruby.java.invokers",2009-12-29,Charles Oliver Nutter,Move JavaCallable construction logic up into RubyToJavaInvoker using abstract creator/accessors in the method/constructor-related subclasses.,cccee6a71b44aceff3680d5970584f676ba0118e,155c446a806df981e5ea5b259c44455584ee3f61
DESIGN,// TODO - could this be return?,2011-02-03,Sebastian Bazley,Tidy up: use AtomicInteger instead of synch. methods; remove unnecessary System.exit(); simplify some code,NULL,NULL,NULL,d9e4470c91f4944fed5bb9a7f534d9d49dfd9867,NULL
